Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
20;Sat;19.01.19;18:00;Udinese;1.6;1–2;1.9;Parma;15,000;Dacia Arena;Paolo Mazzoleni;Match Report;
20;Sat;19.01.19;20:30;Inter;1;0–0;1.4;Sassuolo;11,000;Stadio Giuseppe Meazza;Luca Pairetto;Match Report;
20;Sun;20.01.19;12:30;Frosinone;0.8;0–5;2.1;Atalanta;12,728;Stadio Benito Stirpe;Daniele Chiffi;Match Report;
20;Sun;20.01.19;15:00;Fiorentina;2.5;3–3;2;Sampdoria;27,844;Stadio Artemio Franchi;Marco Di Bello;Match Report;
20;Sun;20.01.19;15:00;SPAL;1;1–1;1.1;Bologna;14,524;Stadio Paolo Mazza;Michael Fabbri;Match Report;
20;Sun;20.01.19;18:00;Cagliari;0.9;2–2;1.6;Empoli;13,796;Sardegna Arena;Fabrizio Pasqua;Match Report;
20;Sun;20.01.19;20:30;Napoli;1.7;2–1;1.1;Lazio;19,448;Stadio San Paolo;Gianluca Rocchi;Match Report;
20;Mon;21.01.19;15:00;Genoa;1.6;0–2;1.5;Milan;19,794;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
20;Mon;21.01.19;20:30;Juventus;2.7;3–0;0.6;Chievo;30,239;Allianz Stadium;Marco Piccinini;Match Report;
;;;;;;;;;;;;;
21;Sat;26.01.19;15:00;Sassuolo;3.1;3–0;1;Cagliari;9,970;Stadio Città del Tricolore;Massimiliano Irrati;Match Report;
21;Sat;26.01.19;18:00;Sampdoria;3;4–0;0.5;Udinese;18,020;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
21;Sat;26.01.19;20:30;Milan;0.9;0–0;0.7;Napoli;56,729;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
21;Sun;27.01.19;12:30;Chievo;2.8;3–4;2.1;Fiorentina;10,000;Stadio Marc'Antonio Bentegodi;Daniele Chiffi;Match Report;
21;Sun;27.01.19;15:00;Bologna;1.2;0–4;1.2;Frosinone;16,076;Stadio Renato Dall'Ara;Luca Banti;Match Report;
21;Sun;27.01.19;15:00;Atalanta;2.6;3–3;1.1;Roma;19,459;Stadio Atleti Azzurri d'Italia;Giampaolo Calvarese;Match Report;
21;Sun;27.01.19;15:00;Parma;1.9;2–3;2.2;SPAL;15,297;Stadio Ennio Tardini;Rosario Abisso;Match Report;
21;Sun;27.01.19;18:00;Torino;0.7;1–0;0.9;Inter;22,002;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
21;Sun;27.01.19;20:30;Lazio;1.5;1–2;1.3;Juventus;60,687;Stadio Olimpico;Marco Guida;Match Report;
21;Mon;28.01.19;20:30;Empoli;1.4;1–3;1.8;Genoa;7,675;Stadio Carlo Castellani;Federico La Penna;Match Report;
;;;;;;;;;;;;;
22;Sat;02.02.19;15:00;Empoli;2.2;2–2;1.5;Chievo;7,030;Stadio Carlo Castellani;Marco Di Bello;Match Report;
22;Sat;02.02.19;18:00;Napoli;1.7;3–0;0.7;Sampdoria;19,455;Stadio San Paolo;Luca Pairetto;Match Report;
22;Sat;02.02.19;20:30;Juventus;2.1;3–3;1.2;Parma;39,548;Allianz Stadium;Piero Giacomelli;Match Report;
22;Sun;03.02.19;12:30;SPAL;0.6;0–0;0.5;Torino;12,743;Stadio Paolo Mazza;Maurizio Mariani;Match Report;
22;Sun;03.02.19;15:00;Udinese;1.2;1–1;0.8;Fiorentina;18,118;Dacia Arena;Daniele Orsato;Match Report;
22;Sun;03.02.19;15:00;Genoa;1.4;1–1;0.9;Sassuolo;18,927;Stadio Comunale Luigi Ferraris;Gianluca Manganiello;Match Report;
22;Sun;03.02.19;18:00;Inter;1.6;0–1;0.6;Bologna;51,566;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
22;Sun;03.02.19;20:30;Roma;1.4;1–1;0.6;Milan;37,581;Stadio Olimpico;Fabio Maresca;Match Report;
22;Mon;04.02.19;19:00;Frosinone;0.8;0–1;1.2;Lazio;13,221;Stadio Benito Stirpe;Michael Fabbri;Match Report;
22;Mon;04.02.19;21:00;Cagliari;0.8;0–1;0.6;Atalanta;14,821;Sardegna Arena;Paolo Valeri;Match Report;
;;;;;;;;;;;;;
23;Thu;07.02.19;20:30;Lazio;1.6;1–0;0.5;Empoli;28,121;Stadio Olimpico;Daniele Chiffi;Match Report;
23;Fri;08.02.19;20:30;Chievo;1.4;0–3;1.4;Roma;15,000;Stadio Marc'Antonio Bentegodi;Rosario Abisso;Match Report;
23;Sat;09.02.19;18:00;Fiorentina;0.7;0–0;2.5;Napoli;29,377;Stadio Artemio Franchi;Giampaolo Calvarese;Match Report;
23;Sat;09.02.19;20:30;Parma;0.6;0–1;2.1;Inter;18,155;Stadio Ennio Tardini;Massimiliano Irrati;Match Report;
23;Sun;10.02.19;12:30;Bologna;1.1;1–1;0.8;Genoa;17,385;Stadio Renato Dall'Ara;Gianluca Rocchi;Match Report;
23;Sun;10.02.19;15:00;Sampdoria;0.6;0–1;0.5;Frosinone;18,937;Stadio Comunale Luigi Ferraris;Livio Marinelli;Match Report;
23;Sun;10.02.19;15:00;Atalanta;2;2–1;0.9;SPAL;18,342;Stadio Atleti Azzurri d'Italia;Davide Massa;Match Report;
23;Sun;10.02.19;15:00;Torino;1.7;1–0;2.2;Udinese;16,557;Stadio Olimpico di Torino;Marco Guida;Match Report;
23;Sun;10.02.19;18:00;Sassuolo;0.8;0–3;1.7;Juventus;21,584;Stadio Città del Tricolore;Paolo Mazzoleni;Match Report;
23;Sun;10.02.19;20:30;Milan;1.9;3–0;1.1;Cagliari;45,576;Stadio Giuseppe Meazza;Federico La Penna;Match Report;
;;;;;;;;;;;;;
24;Fri;15.02.19;20:30;Juventus;1.3;3–0;0.6;Frosinone;10,570;Allianz Stadium;Antonio Giua;Match Report;
24;Sat;16.02.19;18:00;Cagliari;1.3;2–1;0.4;Parma;16,119;Sardegna Arena;Gianluca Manganiello;Match Report;
24;Sat;16.02.19;20:30;Atalanta;0.8;1–3;0.6;Milan;20,801;Stadio Atleti Azzurri d'Italia;Fabrizio Pasqua;Match Report;
24;Sun;17.02.19;12:30;SPAL;1;1–4;3.1;Fiorentina;37,294;Stadio Paolo Mazza;Luca Pairetto;Match Report;
24;Sun;17.02.19;15:00;Empoli;1.4;3–0;0.7;Sassuolo;7,202;Stadio Carlo Castellani;Maurizio Mariani;Match Report;
24;Sun;17.02.19;15:00;Udinese;1.3;1–0;1.4;Chievo;18,008;Dacia Arena;Paolo Valeri;Match Report;
24;Sun;17.02.19;15:00;Genoa;1.2;2–1;0.6;Lazio;19,936;Stadio Comunale Luigi Ferraris;Luca Banti;Match Report;
24;Sun;17.02.19;18:00;Inter;2.1;2–1;1.4;Sampdoria;55,127;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
24;Sun;17.02.19;20:30;Napoli;2.6;0–0;0.4;Torino;21,830;Stadio San Paolo;Michael Fabbri;Match Report;
24;Mon;18.02.19;20:30;Roma;1.6;2–1;2;Bologna;31,572;Stadio Olimpico;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
25;Fri;22.02.19;20:30;Milan;1.4;3–0;0.7;Empoli;47,866;Stadio Giuseppe Meazza;Piero Giacomelli;Match Report;
25;Sat;23.02.19;15:00;Torino;1.4;2–0;0.7;Atalanta;21,062;Stadio Olimpico di Torino;Daniele Orsato;Match Report;
25;Sat;23.02.19;20:30;Frosinone;1.6;2–3;1.9;Roma;15,063;Stadio Benito Stirpe;Gianluca Manganiello;Match Report;
25;Sun;24.02.19;12:30;Sampdoria;2.7;1–0;0.6;Cagliari;18,840;Stadio Comunale Luigi Ferraris;Luca Massimi;Match Report;
25;Sun;24.02.19;15:00;Bologna;0.9;0–1;0.4;Juventus;28,934;Stadio Renato Dall'Ara;Giampaolo Calvarese;Match Report;
25;Sun;24.02.19;15:00;Sassuolo;0.4;1–1;1.1;SPAL;11,554;Stadio Città del Tricolore;Fabio Maresca;Match Report;
25;Sun;24.02.19;15:00;Chievo;0.5;0–0;0.5;Genoa;10,500;Stadio Marc'Antonio Bentegodi;Manuel Volpi;Match Report;
25;Sun;24.02.19;18:00;Parma;0.5;0–4;1.5;Napoli;18,478;Stadio Ennio Tardini;Daniele Chiffi;Match Report;
25;Sun;24.02.19;20:30;Fiorentina;1.8;3–3;1.6;Inter;32,824;Stadio Artemio Franchi;Rosario Abisso;Match Report;
;;;;;;;;;;;;;
26;Fri;01.03.19;20:30;Cagliari;1.9;2–1;1.7;Inter;16,223;Sardegna Arena;Luca Banti;Match Report;
26;Sat;02.03.19;15:00;Empoli;2.8;3–3;2;Parma;8,404;Stadio Carlo Castellani;Marco Di Bello;Match Report;
26;Sat;02.03.19;18:00;Milan;1.1;1–0;0.6;Sassuolo;61,462;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
26;Sat;02.03.19;20:30;Lazio;2;3–0;0.9;Roma;53,112;Stadio Olimpico;Paolo Mazzoleni;Match Report;
26;Sun;03.03.19;12:30;Torino;0.9;3–0;1;Chievo;25,269;Stadio Olimpico di Torino;Federico La Penna;Match Report;
26;Sun;03.03.19;15:00;SPAL;0.9;1–2;0.7;Sampdoria;12,731;Stadio Paolo Mazza;Fabrizio Pasqua;Match Report;
26;Sun;03.03.19;15:00;Udinese;1.5;2–1;1.7;Bologna;18,349;Dacia Arena;Davide Massa;Match Report;
26;Sun;03.03.19;15:00;Genoa;0.8;0–0;0.5;Frosinone;19,920;Stadio Comunale Luigi Ferraris;Maurizio Mariani;Match Report;
26;Sun;03.03.19;18:00;Atalanta;2.2;3–1;0.5;Fiorentina;18,796;Stadio Atleti Azzurri d'Italia;Marco Guida;Match Report;
26;Sun;03.03.19;20:30;Napoli;2.4;1–2;0.4;Juventus;42,667;Stadio San Paolo;Gianluca Rocchi;Match Report;
;;;;;;;;;;;;;
27;Fri;08.03.19;20:30;Juventus;2.1;4–1;0.1;Udinese;39,987;Allianz Stadium;Daniele Chiffi;Match Report;
27;Sat;09.03.19;18:00;Parma;0.8;1–0;0.8;Genoa;14,787;Stadio Ennio Tardini;Juan Sacchi;Match Report;
27;Sat;09.03.19;20:30;Chievo;0.3;1–2;1.3;Milan;20,000;Stadio Marc'Antonio Bentegodi;Luca Pairetto;Match Report;
27;Sun;10.03.19;12:30;Bologna;2.7;2–0;0.6;Cagliari;20,557;Stadio Renato Dall'Ara;Massimiliano Irrati;Match Report;
27;Sun;10.03.19;15:00;Sampdoria;2.2;1–2;1.8;Atalanta;20,896;Stadio Comunale Luigi Ferraris;Michael Fabbri;Match Report;
27;Sun;10.03.19;15:00;Frosinone;0.7;1–2;1.3;Torino;14,165;Stadio Benito Stirpe;Piero Giacomelli;Match Report;
27;Sun;10.03.19;15:00;Inter;1;2–0;0.3;SPAL;61,339;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
27;Sun;10.03.19;18:00;Sassuolo;1;1–1;0.5;Napoli;14,969;Stadio Città del Tricolore;Gianluca Manganiello;Match Report;
27;Sun;10.03.19;20:30;Fiorentina;0.5;1–1;0.9;Lazio;28,727;Stadio Artemio Franchi;Daniele Orsato;Match Report;
27;Mon;11.03.19;20:30;Roma;0.8;2–1;0.4;Empoli;34,508;Stadio Olimpico;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
28;Fri;15.03.19;20:30;Cagliari;1;2–1;0.5;Fiorentina;14,735;Sardegna Arena;Daniele Doveri;Match Report;
28;Sat;16.03.19;15:00;Sassuolo;1.7;3–5;1.8;Sampdoria;11,193;Stadio Città del Tricolore;Federico Dionisi;Match Report;
28;Sat;16.03.19;18:00;SPAL;1;2–1;1.7;Roma;15,089;Stadio Paolo Mazza;Gianluca Rocchi;Match Report;
28;Sat;16.03.19;20:30;Torino;1.4;2–3;2.6;Bologna;24,863;Stadio Olimpico di Torino;Maurizio Mariani;Match Report;
28;Sun;17.03.19;12:30;Genoa;1.4;2–0;0.4;Juventus;30,695;Stadio Comunale Luigi Ferraris;Marco Di Bello;Match Report;
28;Sun;17.03.19;15:00;Atalanta;2;1–1;0.8;Chievo;18,537;Stadio Atleti Azzurri d'Italia;Massimiliano Irrati;Match Report;
28;Sun;17.03.19;15:00;Empoli;2.1;2–1;1.5;Frosinone;10,000;Stadio Carlo Castellani;Davide Massa;Match Report;
28;Sun;17.03.19;15:00;Lazio;1.8;4–1;0.3;Parma;38,000;Stadio Olimpico;Luca Banti;Match Report;
28;Sun;17.03.19;18:00;Napoli;1.3;4–2;1;Udinese;25,718;Stadio San Paolo;Paolo Valeri;Match Report;
28;Sun;17.03.19;20:30;Milan;1.2;2–3;2.4;Inter;77,749;Stadio Giuseppe Meazza;Marco Guida;Match Report;
;;;;;;;;;;;;;
29;Fri;29.03.19;20:30;Chievo;0.8;0–3;1.2;Cagliari;10,000;Stadio Marc'Antonio Bentegodi;Rosario Abisso;Match Report;
29;Sat;30.03.19;15:00;Udinese;1.7;2–0;1.6;Genoa;17,072;Dacia Arena;Luca Pairetto;Match Report;
29;Sat;30.03.19;18:00;Juventus;1.4;1–0;0.4;Empoli;39,290;Allianz Stadium;Federico La Penna;Match Report;
29;Sat;30.03.19;20:30;Sampdoria;1.8;1–0;0.7;Milan;23,475;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
29;Sun;31.03.19;12:30;Parma;0.8;1–3;3.1;Atalanta;18,168;Stadio Ennio Tardini;Daniele Chiffi;Match Report;
29;Sun;31.03.19;15:00;Frosinone;0.9;0–1;0.4;SPAL;12,969;Stadio Benito Stirpe;Marco Di Bello;Match Report;
29;Sun;31.03.19;15:00;Fiorentina;2.6;1–1;0.6;Torino;36,707;Stadio Artemio Franchi;Fabrizio Pasqua;Match Report;
29;Sun;31.03.19;15:00;Roma;1.7;1–4;2.7;Napoli;36,525;Stadio Olimpico;Giampaolo Calvarese;Match Report;
29;Sun;31.03.19;18:00;Bologna;1.9;2–1;0.6;Sassuolo;23,551;Stadio Renato Dall'Ara;Marco Guida;Match Report;
29;Sun;31.03.19;20:30;Inter;0.9;0–1;1.2;Lazio;56,348;Stadio Giuseppe Meazza;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;;;
30;Tue;02.04.19;19:00;Milan;1.9;1–1;1;Udinese;49,665;Stadio Giuseppe Meazza;Luca Banti;Match Report;
30;Tue;02.04.19;21:00;Cagliari;0.6;0–2;2.4;Juventus;15,958;Sardegna Arena;Piero Giacomelli;Match Report;
30;Wed;03.04.19;19:00;Empoli;1.5;2–1;0.7;Napoli;10,911;Stadio Carlo Castellani;Daniele Doveri;Match Report;
30;Wed;03.04.19;21:00;SPAL;1.3;1–0;0.6;Lazio;13,415;Stadio Paolo Mazza;Marco Guida;Match Report;
30;Wed;03.04.19;21:00;Genoa;0.3;0–4;2.4;Inter;21,865;Stadio Comunale Luigi Ferraris;Maurizio Mariani;Match Report;
30;Wed;03.04.19;21:00;Torino;1.1;2–1;0.3;Sampdoria;22,618;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
30;Wed;03.04.19;21:00;Roma;1.4;2–2;0.8;Fiorentina;30,123;Stadio Olimpico;Davide Massa;Match Report;
30;Wed;03.04.19;21:00;Frosinone;1.8;3–2;1.9;Parma;12,285;Stadio Benito Stirpe;Gianluca Manganiello;Match Report;
30;Thu;04.04.19;19:00;Sassuolo;1.4;4–0;1.5;Chievo;9,193;Stadio Città del Tricolore;Lorenzo Maggioni;Match Report;
30;Thu;04.04.19;21:00;Atalanta;1.3;4–1;1.1;Bologna;18,441;Stadio Atleti Azzurri d'Italia;Gianluca Rocchi;Match Report;
;;;;;;;;;;;;;
31;Sat;06.04.19;15:00;Parma;0.6;0–0;0.9;Torino;16,924;Stadio Ennio Tardini;Daniele Doveri;Match Report;
31;Sat;06.04.19;18:00;Juventus;2;2–1;1.4;Milan;40,057;Allianz Stadium;Michael Fabbri;Match Report;
31;Sat;06.04.19;20:30;Sampdoria;1.1;0–1;1.4;Roma;19,594;Stadio Comunale Luigi Ferraris;Paolo Mazzoleni;Match Report;
31;Sun;07.04.19;12:30;Fiorentina;1.5;0–1;0.7;Frosinone;26,958;Stadio Artemio Franchi;Daniele Chiffi;Match Report;
31;Sun;07.04.19;15:00;Cagliari;2.2;2–1;1;SPAL;16,121;Sardegna Arena;Luca Banti;Match Report;
31;Sun;07.04.19;15:00;Udinese;2.4;3–2;1.5;Empoli;22,537;Dacia Arena;Daniele Orsato;Match Report;
31;Sun;07.04.19;18:00;Lazio;3.2;2–2;1;Sassuolo;37,487;Stadio Olimpico;Rosario Abisso;Match Report;
31;Sun;07.04.19;18:00;Inter;1.3;0–0;1.2;Atalanta;35,000;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
31;Sun;07.04.19;20:30;Napoli;1.7;1–1;0.6;Genoa;22,935;Stadio San Paolo;Fabrizio Pasqua;Match Report;
31;Mon;08.04.19;20:30;Bologna;2.4;3–0;0.5;Chievo;19,107;Stadio Renato Dall'Ara;Luca Pairetto;Match Report;
;;;;;;;;;;;;;
32;Sat;13.04.19;15:00;SPAL;1;2–1;0.5;Juventus;16,000;Stadio Paolo Mazza;Daniele Doveri;Match Report;
32;Sat;13.04.19;18:00;Roma;1.7;1–0;0.5;Udinese;34,449;Stadio Olimpico;Marco Di Bello;Match Report;
32;Sat;13.04.19;20:30;Milan;1.6;1–0;1.2;Lazio;61,216;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
32;Sun;14.04.19;12:30;Torino;1.3;1–1;0.8;Cagliari;23,869;Stadio Olimpico di Torino;Massimiliano Irrati;Match Report;
32;Sun;14.04.19;15:00;Sampdoria;2.6;2–0;1;Genoa;30,548;Stadio Comunale Luigi Ferraris;Giampaolo Calvarese;Match Report;
32;Sun;14.04.19;15:00;Fiorentina;0.7;0–0;0.1;Bologna;29,394;Stadio Artemio Franchi;Piero Giacomelli;Match Report;
32;Sun;14.04.19;15:00;Sassuolo;1.5;0–0;0.8;Parma;12,538;Stadio Città del Tricolore;Marco Piccinini;Match Report;
32;Sun;14.04.19;18:00;Chievo;0.2;1–3;1.7;Napoli;13,500;Stadio Marc'Antonio Bentegodi;Federico La Penna;Match Report;
32;Sun;14.04.19;20:30;Frosinone;0.8;1–3;2.9;Inter;15,856;Stadio Benito Stirpe;Davide Massa;Match Report;
32;Mon;15.04.19;20:30;Atalanta;4.4;0–0;0.4;Empoli;19,229;Stadio Atleti Azzurri d'Italia;Gianluca Manganiello;Match Report;
;;;;;;;;;;;;;
25;Wed;17.04.19;19:00;Lazio;1.5;2–0;1.4;Udinese;30,162;Stadio Olimpico;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
33;Sat;20.04.19;12:30;Parma;0.8;1–1;0.7;Milan;20,018;Stadio Ennio Tardini;Paolo Valeri;Match Report;
33;Sat;20.04.19;15:00;Lazio;1.6;1–2;0.9;Chievo;25,000;Stadio Olimpico;Daniele Chiffi;Match Report;
33;Sat;20.04.19;15:00;Genoa;1;0–1;0.9;Torino;8,000;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
33;Sat;20.04.19;15:00;Empoli;1.6;2–4;1.5;SPAL;10,444;Stadio Carlo Castellani;Gianluca Rocchi;Match Report;
33;Sat;20.04.19;15:00;Cagliari;1.5;1–0;1;Frosinone;16,095;Sardegna Arena;Rosario Abisso;Match Report;
33;Sat;20.04.19;15:00;Bologna;0.8;3–0;0.6;Sampdoria;21,391;Stadio Renato Dall'Ara;Maurizio Mariani;Match Report;
33;Sat;20.04.19;15:00;Udinese;0.7;1–1;0.7;Sassuolo;21,000;Dacia Arena;Luca Pairetto;Match Report;
33;Sat;20.04.19;18:00;Juventus;1.3;2–1;1.7;Fiorentina;40,339;Allianz Stadium;Fabrizio Pasqua;Match Report;
33;Sat;20.04.19;20:30;Inter;1.8;1–1;0.8;Roma;60,013;Stadio Giuseppe Meazza;Marco Guida;Match Report;
33;Mon;22.04.19;19:00;Napoli;1.8;1–2;0.9;Atalanta;19,604;Stadio San Paolo;Daniele Orsato;Match Report;
;;;;;;;;;;;;;
34;Sat;27.04.19;15:00;Bologna;2.2;3–1;0.5;Empoli;25,189;Stadio Renato Dall'Ara;Paolo Valeri;Match Report;
34;Sat;27.04.19;18:00;Roma;2.5;3–0;0.5;Cagliari;35,964;Stadio Olimpico;Gianluca Manganiello;Match Report;
34;Sat;27.04.19;20:30;Inter;1.2;1–1;0.4;Juventus;73,855;Stadio Giuseppe Meazza;Luca Banti;Match Report;
34;Sun;28.04.19;12:30;Frosinone;1.3;0–2;1.7;Napoli;13,600;Stadio Benito Stirpe;Federico La Penna;Match Report;
34;Sun;28.04.19;15:00;SPAL;1;1–1;1;Genoa;13,563;Stadio Paolo Mazza;Davide Massa;Match Report;
34;Sun;28.04.19;15:00;Chievo;0.8;1–1;0.4;Parma;7,000;Stadio Marc'Antonio Bentegodi;Juan Sacchi;Match Report;
34;Sun;28.04.19;18:00;Sampdoria;1.2;1–2;1.3;Lazio;18,450;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
34;Sun;28.04.19;20:30;Torino;1.3;2–0;0.6;Milan;26,849;Stadio Olimpico di Torino;Marco Guida;Match Report;
34;Mon;29.04.19;19:00;Atalanta;2.1;2–0;0.2;Udinese;18,663;Stadio Atleti Azzurri d'Italia;Piero Giacomelli;Match Report;
34;Mon;29.04.19;21:00;Fiorentina;1.1;0–1;1.4;Sassuolo;25,567;Stadio Artemio Franchi;Francesco Fourneau;Match Report;
;;;;;;;;;;;;;
35;Fri;03.05.19;20:30;Juventus;1.2;1–1;0.5;Torino;38,530;Allianz Stadium;Daniele Orsato;Match Report;
35;Sat;04.05.19;18:00;Chievo;0.3;0–4;1.8;SPAL;10,000;Stadio Marc'Antonio Bentegodi;Riccardo Ros;Match Report;
35;Sat;04.05.19;20:30;Udinese;0.4;0–0;1.6;Inter;24,741;Dacia Arena;Gianluca Rocchi;Match Report;
35;Sun;05.05.19;12:30;Empoli;1;1–0;2.2;Fiorentina;8,285;Stadio Carlo Castellani;Massimiliano Irrati;Match Report;
35;Sun;05.05.19;15:00;Sassuolo;2;2–2;0.9;Frosinone;10,073;Stadio Città del Tricolore;Antonio Giua;Match Report;
35;Sun;05.05.19;15:00;Parma;2.4;3–3;2.4;Sampdoria;16,992;Stadio Ennio Tardini;Michael Fabbri;Match Report;
35;Sun;05.05.19;15:00;Lazio;0.6;1–3;1.4;Atalanta;25,000;Stadio Olimpico;Giampaolo Calvarese;Match Report;
35;Sun;05.05.19;18:00;Genoa;1.9;1–1;0.9;Roma;20,703;Stadio Comunale Luigi Ferraris;Paolo Mazzoleni;Match Report;
35;Sun;05.05.19;20:30;Napoli;1.9;2–1;0.5;Cagliari;16,171;Stadio San Paolo;Daniele Chiffi;Match Report;
35;Mon;06.05.19;20:30;Milan;1.1;2–1;1.1;Bologna;51,472;Stadio Giuseppe Meazza;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
36;Sat;11.05.19;15:00;Atalanta;1.3;2–1;1.7;Genoa;12,000;Stadio Atleti Azzurri d'Italia;Massimiliano Irrati;Match Report;
36;Sat;11.05.19;18:00;Cagliari;1;1–2;0.7;Lazio;16,179;Sardegna Arena;Michael Fabbri;Match Report;
36;Sat;11.05.19;20:30;Fiorentina;0.6;0–1;0.6;Milan;33,250;Stadio Artemio Franchi;Maurizio Mariani;Match Report;
36;Sun;12.05.19;12:30;Torino;3.4;3–2;0.7;Sassuolo;25,360;Stadio Olimpico di Torino;Piero Giacomelli;Match Report;
36;Sun;12.05.19;15:00;Frosinone;2.1;1–3;2;Udinese;12,261;Stadio Benito Stirpe;Fabrizio Pasqua;Match Report;
36;Sun;12.05.19;15:00;Sampdoria;1.9;1–2;2.1;Empoli;19,034;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
36;Sun;12.05.19;18:00;SPAL;1.8;1–2;1.2;Napoli;14,175;Stadio Paolo Mazza;Eugenio Abbattista;Match Report;
36;Sun;12.05.19;20:30;Roma;1.8;2–0;0.6;Juventus;50,825;Stadio Olimpico;Davide Massa;Match Report;
36;Mon;13.05.19;19:00;Bologna;1.6;4–1;0.6;Parma;20,656;Stadio Renato Dall'Ara;Luca Pairetto;Match Report;
36;Mon;13.05.19;21:00;Inter;1.7;2–0;0.1;Chievo;57,855;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
;;;;;;;;;;;;;
37;Sat;18.05.19;15:00;Udinese;1;3–2;1;SPAL;24,614;Dacia Arena;Michael Fabbri;Match Report;
37;Sat;18.05.19;18:00;Genoa;2;1–1;0.6;Cagliari;22,768;Stadio Comunale Luigi Ferraris;Paolo Valeri;Match Report;
37;Sat;18.05.19;20:30;Sassuolo;1.1;0–0;2;Roma;12,914;Stadio Città del Tricolore;Fabio Maresca;Match Report;
37;Sun;19.05.19;12:30;Chievo;0.7;0–0;0.8;Sampdoria;10,000;Stadio Marc'Antonio Bentegodi;Gianluca Aureliano;Match Report;
37;Sun;19.05.19;15:00;Parma;0.5;1–0;1.2;Fiorentina;17,333;Stadio Ennio Tardini;Piero Giacomelli;Match Report;
37;Sun;19.05.19;15:00;Empoli;2;4–1;1.7;Torino;10,344;Stadio Carlo Castellani;Paolo Mazzoleni;Match Report;
37;Sun;19.05.19;18:00;Milan;1.5;2–0;1.4;Frosinone;61,765;Stadio Giuseppe Meazza;Gianluca Manganiello;Match Report;
37;Sun;19.05.19;20:30;Napoli;1.5;4–1;2.4;Inter;25,445;Stadio San Paolo;Daniele Doveri;Match Report;
37;Sun;19.05.19;20:30;Juventus;1;1–1;1.6;Atalanta;39,531;Allianz Stadium;Gianluca Rocchi;Match Report;
37;Mon;20.05.19;20:30;Lazio;1.7;3–3;2.4;Bologna;25,000;Stadio Olimpico;Fabrizio Pasqua;Match Report;
;;;;;;;;;;;;;
38;Sat;25.05.19;18:00;Frosinone;0.8;0–0;0;Chievo;12,167;Stadio Benito Stirpe;Antonio Di Martino;Match Report;
38;Sat;25.05.19;20:30;Bologna;1.3;3–2;1.8;Napoli;19,351;Stadio Renato Dall'Ara;Aleandro Di Paolo;Match Report;
38;Sun;26.05.19;15:00;Torino;2.2;3–1;1.1;Lazio;24,428;Stadio Olimpico di Torino;Rosario Abisso;Match Report;
38;Sun;26.05.19;18:00;Sampdoria;0.6;2–0;0.4;Juventus;22,856;Stadio Comunale Luigi Ferraris;Luigi Nasca;Match Report;
38;Sun;26.05.19;20:30;Cagliari;1.8;1–2;0.9;Udinese;15,378;Sardegna Arena;Manuel Volpi;Match Report;
38;Sun;26.05.19;20:30;Inter;2.8;2–1;2.1;Empoli;68,051;Stadio Giuseppe Meazza;Luca Banti;Match Report;
38;Sun;26.05.19;20:30;Roma;2.2;2–1;1.2;Parma;62,304;Stadio Olimpico;Paolo Mazzoleni;Match Report;
38;Sun;26.05.19;20:30;SPAL;0.6;2–3;1.6;Milan;16,146;Stadio Paolo Mazza;Paolo Valeri;Match Report;
38;Sun;26.05.19;20:30;Fiorentina;0.3;0–0;0.1;Genoa;37,527;Stadio Artemio Franchi;Daniele Orsato;Match Report;
38;Sun;26.05.19;20:30;Atalanta;2.2;3–1;0.4;Sassuolo;14,376;Stadio Atleti Azzurri d'Italia;Daniele Doveri;Match Report;
